film_code,cinema_code,total_sales,tickets_sold,tickets_out,show_time,occu_perc,ticket_price,ticket_use,capacity,date,month,quarter,day,class
1482,70,34920000,291,0,14,5.69,120000.0,291,5114.235500878735,2018-04-04,4,2,4,baja
1568,546,750000,5,0,3,2.56,150000.0,5,195.3125,2018-09-26,9,3,26,baja
1485,499,400000,4,0,1,1.76,100000.0,4,227.27272727272728,2018-06-09,6,2,9,baja
1559,141,4050000,27,0,4,5.23,150000.0,27,516.2523900573614,2018-07-27,7,3,27,baja
1498,62,160000,2,0,2,0.63,80000.0,2,317.46031746031747,2018-09-24,9,3,24,baja
1482,381,1860000,31,0,4,4.56,60000.0,31,679.8245614035088,2018-04-20,4,2,20,baja
1556,91,12780000,213,0,5,9.45,60000.0,213,2253.968253968254,2018-08-21,8,3,21,baja
1484,167,1880000,33,0,8,1.1,56969.69696969697,33,2999.9999999999995,2018-03-20,3,1,20,baja
1556,314,1400000,20,0,2,4.14,70000.0,20,483.0917874396136,2018-09-14,9,3,14,baja
1496,71,12600000,98,0,2,20.5,128571.42857142857,98,478.0487804878048,2018-06-08,6,2,8,baja
1573,453,1680000,30,0,5,2.18,56000.0,30,1376.1467889908256,2018-10-20,10,4,20,baja
1551,518,420000,7,0,1,8.86,60000.0,7,79.00677200902935,2018-07-10,7,3,10,baja
1560,526,1440000,12,0,1,4.35,120000.0,12,275.86206896551727,2018-08-01,8,3,1,baja
1495,163,2460000,24,0,5,13.33,102500.0,24,180.0450112528132,2018-06-20,6,2,20,baja
1483,498,660000,11,0,1,4.4,60000.0,11,250.0,2018-04-26,4,2,26,baja
1498,513,1920000,16,0,1,6.45,120000.0,16,248.06201550387595,2018-08-29,8,3,29,baja
1481,91,3200000,38,0,8,1.05,84210.52631578948,38,3619.047619047619,2018-05-20,5,2,20,baja
1576,70,30840000,257,16,14,5.03,120000.0,241,5109.34393638171,2018-10-26,10,4,26,baja
1483,524,23140000,193,0,9,10.06,119896.37305699482,193,1918.489065606362,2018-03-17,3,1,17,baja
1483,62,10150000,145,0,14,7.32,70000.0,145,1980.8743169398904,2018-03-31,3,1,31,baja
1482,496,8960000,198,26,6,28.68,45252.52525252525,172,690.376569037657,2018-03-31,3,1,31,baja
1576,480,1820000,26,0,2,11.82,70000.0,26,219.96615905245343,2018-10-03,10,4,3,baja
1562,344,6000000,40,0,3,5.04,150000.0,40,793.6507936507937,2018-09-05,9,3,5,baja
1511,344,7840000,98,0,3,17.63,80000.0,98,555.8706749858197,2018-09-25,9,3,25,baja
1483,417,4530000,46,0,4,4.14,98478.26086956522,46,1111.1111111111113,2018-04-23,4,2,23,baja
1493,184,2640000,33,0,6,2.82,80000.0,33,1170.212765957447,2018-06-18,6,2,18,baja
1483,72,8280000,69,3,4,5.09,120000.0,66,1355.5992141453833,2018-04-28,4,2,28,baja
1559,338,400000,5,0,2,1.09,80000.0,5,458.7155963302752,2018-08-02,8,3,2,baja
1495,155,3160000,43,0,4,5.48,73488.37209302325,43,784.6715328467153,2018-05-16,5,2,16,baja
1558,524,7940000,66,0,5,11.48,120303.0303030303,66,574.9128919860626,2018-09-09,9,3,9,baja
1482,362,1400000,40,0,2,12.54,35000.0,40,318.9792663476874,2018-05-29,5,2,29,baja
1550,56,1480000,37,0,4,11.86,40000.0,37,311.9730185497471,2018-06-19,6,2,19,baja
1493,175,6900000,115,0,6,4.05,60000.0,115,2839.5061728395062,2018-05-26,5,2,26,baja
1495,344,16050000,112,0,5,8.52,143303.57142857142,112,1314.5539906103288,2018-06-16,6,2,16,baja
1578,461,600000,12,0,1,15.0,50000.0,12,80.0,2018-10-17,10,4,17,baja
1494,273,580000,16,0,2,2.16,36250.0,16,740.7407407407406,2018-05-30,5,2,30,baja
1484,186,1040000,13,0,1,2.57,80000.0,13,505.83657587548646,2018-06-17,6,2,17,baja
1493,533,600000,10,0,1,9.09,60000.0,10,110.01100110011002,2018-06-02,6,2,2,baja
1554,514,1200000,12,0,4,2.58,100000.0,12,465.1162790697675,2018-08-27,8,3,27,baja
1551,431,1900000,19,0,9,2.0,100000.0,19,950.0,2018-06-15,6,2,15,baja
1483,518,5180000,77,0,7,6.55,67272.72727272728,77,1175.5725190839694,2018-06-10,6,2,10,baja
1575,180,7520000,94,0,4,12.84,80000.0,94,732.0872274143302,2018-09-27,9,3,27,baja
1550,154,490000,7,0,4,0.58,70000.0,7,1206.896551724138,2018-08-16,8,3,16,baja
1499,518,2700000,32,0,8,3.77,84375.0,32,848.8063660477454,2018-07-07,7,3,7,baja
1562,529,5640000,53,0,3,9.2,106415.09433962264,53,576.0869565217391,2018-09-13,9,3,13,baja
1481,166,7175000,109,0,2,22.95,65825.6880733945,109,474.9455337690632,2018-04-04,4,2,4,baja
1558,61,720000,9,0,7,1.29,80000.0,9,697.6744186046511,2018-09-09,9,3,9,baja
1499,154,3950000,79,0,12,2.19,50000.0,79,3607.30593607306,2018-07-03,7,3,3,baja
1558,88,2640000,22,0,7,2.0,120000.0,22,1100.0,2018-08-02,8,3,2,baja
1554,142,6950000,75,2,3,8.5,92666.66666666669,73,882.3529411764706,2018-08-20,8,3,20,baja
1494,91,3100000,31,0,6,1.15,100000.0,31,2695.652173913044,2018-05-02,5,2,2,baja
1559,467,2150000,43,0,2,5.38,50000.0,43,799.2565055762082,2018-08-10,8,3,10,baja
1481,170,11550000,165,0,14,2.32,70000.0,165,7112.068965517241,2018-03-26,3,1,26,baja
1569,529,1320000,11,0,3,7.8,120000.0,11,141.02564102564102,2018-09-30,9,3,30,baja
1576,381,1260000,42,0,2,12.35,30000.0,42,340.08097165991904,2018-10-23,10,4,23,baja
1573,175,3300000,55,0,6,1.94,60000.0,55,2835.0515463917527,2018-10-22,10,4,22,baja
1483,432,1555000,66,0,2,10.82,23560.60606060606,66,609.9815157116451,2018-04-11,4,2,11,baja
1559,155,1280000,16,0,3,5.56,80000.0,16,287.7697841726619,2018-08-01,8,3,1,baja
1572,238,10200000,170,0,4,20.63,60000.0,170,824.0426563257392,2018-10-26,10,4,26,baja
1480,33,3300000,33,0,6,1.57,100000.0,33,2101.9108280254777,2018-04-07,4,2,7,baja
1498,196,640000,8,0,1,6.4,80000.0,8,125.0,2018-07-24,7,3,24,baja
1483,338,5760000,72,0,2,15.69,80000.0,72,458.8910133843213,2018-05-02,5,2,2,baja
1576,524,96360000,688,0,16,21.83,140058.13953488372,688,3151.6262024736607,2018-11-01,11,4,1,baja
1485,486,825000,19,0,1,6.79,43421.05263157895,19,279.82326951399114,2018-04-15,4,2,15,baja
1556,323,360000,6,0,4,1.72,60000.0,6,348.8372093023256,2018-10-05,10,4,5,baja
1483,352,26280000,440,0,7,20.61,59727.27272727273,440,2134.8859776807376,2018-03-17,3,1,17,baja
1484,222,13360000,167,0,4,12.95,80000.0,167,1289.5752895752896,2018-04-04,4,2,4,baja
1499,210,9360000,117,0,6,28.26,80000.0,117,414.0127388535032,2018-07-16,7,3,16,baja
1559,495,210000,5,0,2,0.88,42000.0,5,568.1818181818181,2018-08-16,8,3,16,baja
1498,352,6410000,46,0,3,14.74,139347.8260869565,46,312.0759837177748,2018-07-29,7,3,29,baja
1564,415,210000,3,0,3,0.36,70000.0,3,833.3333333333334,2018-09-15,9,3,15,baja
1551,43,400000,5,0,3,0.64,80000.0,5,781.25,2018-06-17,6,2,17,baja
1551,164,1750000,37,0,3,28.03,47297.2972972973,37,132.0014270424545,2018-06-17,6,2,17,baja
1497,181,700000,7,0,3,1.5,100000.0,7,466.6666666666667,2018-06-18,6,2,18,baja
1494,43,2720000,68,0,3,4.99,40000.0,68,1362.7254509018037,2018-06-14,6,2,14,baja
1558,33,8880000,74,0,7,3.02,120000.0,74,2450.3311258278145,2018-09-06,9,3,6,baja
1498,397,100000,2,0,2,0.3,50000.0,2,666.6666666666667,2018-06-29,6,2,29,baja
1482,381,7860000,131,0,4,19.26,60000.0,131,680.166147455867,2018-03-30,3,1,30,baja
1571,204,1260000,18,0,6,0.98,70000.0,18,1836.7346938775515,2018-11-03,11,4,3,baja
1492,162,1020000,17,0,5,2.96,60000.0,17,574.3243243243243,2018-05-23,5,2,23,baja
1558,522,4050000,27,0,3,10.59,150000.0,27,254.957507082153,2018-08-13,8,3,13,baja
1559,429,4080000,34,0,1,31.19,120000.0,34,109.0092978518756,2018-08-01,8,3,1,baja
1572,184,640000,8,0,5,0.82,80000.0,8,975.609756097561,2018-09-29,9,3,29,baja
1485,196,3360000,42,0,4,17.5,80000.0,42,240.0,2018-05-06,5,2,6,baja
1484,463,2040000,34,0,1,10.97,60000.0,34,309.93618960802183,2018-04-29,4,2,29,baja
1498,172,1840000,23,0,2,12.78,80000.0,23,179.96870109546165,2018-07-19,7,3,19,baja
1559,72,1440000,12,0,6,2.31,120000.0,12,519.4805194805194,2018-08-08,8,3,8,baja
1494,516,1520000,38,0,1,32.48,40000.0,38,116.99507389162562,2018-05-23,5,2,23,baja
1483,184,27280000,341,0,7,24.98,80000.0,341,1365.0920736589271,2018-03-31,3,1,31,baja
1481,196,6240000,78,0,2,18.35,80000.0,78,425.06811989100817,2018-04-27,4,2,27,baja
1553,159,4060000,58,0,6,3.09,70000.0,58,1877.022653721683,2018-10-08,10,4,8,baja
1576,238,4200000,70,0,6,4.82,60000.0,70,1452.2821576763486,2018-10-07,10,4,7,baja
1493,238,4020000,90,0,5,7.44,44666.66666666666,90,1209.6774193548383,2018-06-11,6,2,11,baja
1552,266,1500000,10,0,3,2.08,150000.0,10,480.7692307692308,2018-07-21,7,3,21,baja
1471,524,1740000,20,0,3,22.22,87000.0,20,90.00900090009,2018-06-11,6,2,11,baja
1485,273,4230000,141,0,2,19.05,30000.0,141,740.1574803149606,2018-04-10,4,2,10,baja
1481,516,760000,19,0,1,16.24,40000.0,19,116.99507389162562,2018-06-01,6,2,1,baja
1485,52,35500000,361,0,7,12.08,98337.95013850417,361,2988.41059602649,2018-04-20,4,2,20,baja
1512,524,390000,4,0,1,17.39,97500.0,4,23.001725129384702,2018-07-23,7,3,23,baja
1498,304,7120000,89,0,2,30.27,80000.0,89,294.0204823257351,2018-08-21,8,3,21,baja
1572,223,2100000,30,0,14,0.98,70000.0,30,3061.224489795918,2018-10-07,10,4,7,baja
1569,304,10050000,67,0,4,11.39,150000.0,67,588.235294117647,2018-09-29,9,3,29,baja
1494,344,19730000,174,0,4,16.49,113390.80459770116,174,1055.1849605821712,2018-05-28,5,2,28,baja
1471,210,2480000,31,0,5,14.42,80000.0,31,214.97919556171985,2018-05-27,5,2,27,baja
1566,89,3920000,49,0,7,5.65,80000.0,49,867.2566371681417,2018-09-25,9,3,25,baja
1493,396,11300000,183,0,3,19.68,61748.633879781424,183,929.8780487804878,2018-05-23,5,2,23,baja
1497,518,900000,15,0,1,27.27,60000.0,15,55.00550055005501,2018-07-25,7,3,25,baja
1481,181,6020000,82,0,5,5.97,73414.63414634146,82,1373.534338358459,2018-05-28,5,2,28,baja
1572,324,420000,6,0,2,1.49,70000.0,6,402.6845637583893,2018-10-28,10,4,28,baja
1554,352,28400000,357,0,7,19.94,79551.82072829132,357,1790.37111334002,2018-09-11,9,3,11,baja
1484,253,7350000,105,0,3,8.86,70000.0,105,1185.10158013544,2018-04-05,4,2,5,baja
1484,321,6500000,130,0,2,14.91,50000.0,130,871.8980549966466,2018-04-06,4,2,6,baja
1562,238,1140000,19,0,3,2.62,60000.0,19,725.1908396946565,2018-09-02,9,3,2,baja
1559,245,350000,5,0,2,5.95,70000.0,5,84.03361344537815,2018-09-10,9,3,10,baja
1576,531,1380000,23,0,4,9.31,60000.0,23,247.04618689581093,2018-10-21,10,4,21,baja
1484,496,2540000,54,0,2,25.12,47037.03703703704,54,214.96815286624204,2018-05-03,5,2,3,baja
1559,381,570000,11,0,4,1.62,51818.181818181816,11,679.0123456790124,2018-08-25,8,3,25,baja
1550,414,600000,15,0,1,10.42,40000.0,15,143.95393474088291,2018-09-18,9,3,18,baja
1493,431,2500000,25,0,8,3.59,100000.0,25,696.3788300835655,2018-06-20,6,2,20,baja
1556,489,860000,7,0,6,2.33,122857.14285714286,7,300.4291845493562,2018-10-07,10,4,7,baja
1562,165,640000,8,0,2,3.08,80000.0,8,259.7402597402597,2018-08-27,8,3,27,baja
1494,185,7240000,98,0,6,4.39,73877.55102040817,98,2232.346241457859,2018-06-08,6,2,8,baja
1500,556,480000,4,0,2,2.04,120000.0,4,196.078431372549,2018-09-23,9,3,23,baja
1556,312,440000,11,0,3,4.25,40000.0,11,258.8235294117647,2018-09-18,9,3,18,baja
1498,247,1520000,22,0,1,5.85,69090.90909090909,22,376.0683760683761,2018-07-27,7,3,27,baja
1552,168,1100000,22,0,3,5.43,50000.0,22,405.1565377532229,2018-07-31,7,3,31,baja
1471,163,2640000,25,0,3,14.12,105600.0,25,177.05382436260624,2018-05-13,5,2,13,baja
1482,72,18120000,151,0,3,14.85,120000.0,151,1016.8350168350167,2018-04-26,4,2,26,baja
1494,207,2500000,50,0,12,1.6,50000.0,50,3125.0,2018-06-13,6,2,13,baja
1499,467,1700000,34,0,2,4.25,50000.0,34,800.0,2018-06-29,6,2,29,baja
1578,253,1890000,27,0,4,7.11,70000.0,27,379.746835443038,2018-10-31,10,4,31,baja
1493,164,7210000,121,0,8,7.7,59586.77685950413,121,1571.428571428571,2018-07-04,7,3,4,baja
1482,166,18340000,301,0,4,31.68,60930.232558139534,301,950.1262626262626,2018-04-16,4,2,16,baja
1481,304,8400000,76,0,7,6.39,110526.31578947368,76,1189.3583724569642,2018-03-19,3,1,19,baja
1499,238,660000,11,0,3,1.52,60000.0,11,723.6842105263157,2018-07-01,7,3,1,baja
1553,534,1750000,25,0,3,16.34,70000.0,25,152.99877600979192,2018-10-12,10,4,12,baja
1560,380,700000,7,0,2,4.12,100000.0,7,169.9029126213592,2018-08-02,8,3,2,baja
1493,417,25690000,512,0,3,53.67,50175.78125,512,953.9780137879636,2018-06-26,6,2,26,media
1497,524,10200000,68,0,4,56.67,150000.0,68,119.99294159167108,2018-06-28,6,2,28,media
1556,474,4300000,44,0,2,55.0,97727.27272727272,44,80.0,2018-08-29,8,3,29,media
1578,417,21000000,350,0,3,47.43,60000.0,350,737.9295804343243,2018-10-23,10,4,23,media
1493,485,36750000,329,0,4,57.52,111702.12765957449,329,571.9749652294854,2018-05-24,5,2,24,media
1498,518,4480000,56,0,3,33.94,80000.0,56,164.99705362404245,2018-07-29,7,3,29,media
1568,485,1520000,19,0,1,41.3,80000.0,19,46.00484261501211,2018-10-02,10,4,2,media
1559,304,43950000,304,0,4,49.75,144572.36842105264,304,611.0552763819095,2018-08-10,8,3,10,media
1481,396,17900000,179,0,2,60.88,100000.0,179,294.0210249671485,2018-04-20,4,2,20,media
1554,187,26560000,664,0,6,40.1,40000.0,664,1655.8603491271822,2018-07-24,7,3,24,media
1497,524,41180000,394,0,6,50.13,104517.76649746193,394,785.9565130660283,2018-05-25,5,2,25,media
1554,164,34230000,978,0,10,49.77,35000.0,978,1965.0391802290533,2018-07-24,7,3,24,media
1554,352,157690000,1184,0,14,35.12,133184.12162162163,1184,3371.2984054669705,2018-08-01,8,3,1,media
1557,489,4960000,34,0,3,45.33,145882.35294117648,34,75.00551511140526,2018-08-03,8,3,3,media
1499,450,22140000,170,0,3,44.97,130235.29411764706,170,378.029797642873,2018-06-14,6,2,14,media
1553,521,5040000,168,0,2,46.67,30000.0,168,359.9742875508892,2018-10-09,10,4,9,media
1484,429,33200000,332,0,3,53.98,100000.0,332,615.0426083734717,2018-03-27,3,1,27,media
1559,142,4250000,85,0,3,65.89,50000.0,85,129.00288359386855,2018-08-21,8,3,21,media
1564,524,5100000,34,0,3,37.78,150000.0,34,89.9947061937533,2018-08-22,8,3,22,media
1499,304,74100000,504,0,5,60.94,147023.80952380953,504,827.042993107975,2018-07-13,7,3,13,media
1587,485,12150000,81,0,3,58.7,150000.0,81,137.98977853492335,2018-10-26,10,4,26,media
1493,448,310559997,3034,0,21,60.87,102359.9199077126,3034,4984.3929686216525,2018-06-01,6,2,1,media
1554,445,52440000,437,0,13,35.54,120000.0,437,1229.6004501969612,2018-09-07,9,3,7,media
1484,159,95060000,1358,0,12,36.16,70000.0,1358,3755.530973451328,2018-04-14,4,2,14,media
1560,529,5280000,88,0,3,65.19,60000.0,88,134.99002914557448,2018-08-07,8,3,7,media
1484,159,81270000,2322,0,12,53.94,35000.0,2322,4304.783092324806,2018-04-17,4,2,17,media
1497,448,63989999,430,0,6,36.56,148813.9511627907,430,1176.1487964989058,2018-06-28,6,2,28,media
1494,529,1320000,22,0,1,48.89,60000.0,22,44.99897729597054,2018-06-03,6,2,3,media
1482,485,9900000,66,0,4,35.87,150000.0,66,183.9977697240033,2018-04-22,4,2,22,media
1569,485,7680000,96,0,5,41.74,80000.0,96,229.9952084331576,2018-10-09,10,4,9,media
1512,489,2800000,35,0,3,46.67,80000.0,35,74.99464323976859,2018-06-30,6,2,30,media
1483,141,75450000,513,0,5,38.14,147076.0233918129,513,1345.0445726271632,2018-04-04,4,2,4,media
1552,529,8340000,139,0,5,61.78,60000.0,139,224.99190676594364,2018-07-24,7,3,24,media
1492,474,2400000,30,0,2,65.22,80000.0,30,45.998160073597056,2018-05-18,5,2,18,media
1552,448,32105000,404,0,4,53.16,79467.82178217822,404,759.9699021820919,2018-07-10,7,3,10,media
1554,368,12750000,425,0,2,57.43,30000.0,425,740.0313425039178,2018-08-21,8,3,21,media
1483,155,9080000,117,0,3,40.63,77606.83760683761,117,287.9645582082205,2018-05-04,5,2,4,media
1499,450,24150000,163,0,4,38.44,148159.50920245398,163,424.0374609781478,2018-07-26,7,3,26,media
1498,352,12800000,160,0,3,51.28,80000.0,160,312.01248049922,2018-07-28,7,3,28,media
1497,195,3240000,45,0,3,37.5,72000.0,45,120.0,2018-05-23,5,2,23,media
1484,524,5540000,57,0,3,37.25,97192.98245614037,57,153.0201342281879,2018-06-10,6,2,10,media
1481,312,14000000,175,0,4,54.18,80000.0,175,322.99741602067184,2018-05-05,5,2,5,media
1565,474,1200000,15,0,1,65.22,80000.0,15,22.999080036798528,2018-08-23,8,3,23,media
1481,497,3800000,38,0,1,46.91,100000.0,38,81.00618205073545,2018-03-30,3,1,30,media
1571,247,680000,17,0,1,42.5,40000.0,17,40.0,2018-10-16,10,4,16,media
1551,304,30600000,204,0,2,60.0,150000.0,204,340.0,2018-06-29,6,2,29,media
1551,429,23350000,367,0,5,35.8,63623.97820163488,367,1025.1396648044692,2018-06-14,6,2,14,media
1562,210,18300000,366,0,7,44.69,50000.0,366,818.9751622286865,2018-09-12,9,3,12,media
1558,556,3900000,33,0,1,47.14,118181.81818181818,33,70.00424268137463,2018-08-20,8,3,20,media
1551,456,11600000,120,0,2,58.46,96666.66666666669,120,205.2685596989394,2018-06-14,6,2,14,media
1471,304,7350000,49,0,1,33.33,150000.0,49,147.014701470147,2018-06-08,6,2,8,media
1482,321,14000000,280,0,1,64.22,50000.0,280,436.0012457178449,2018-04-25,4,2,25,media
1554,485,47850000,325,0,5,48.22,147230.76923076922,325,673.9941932807964,2018-08-19,8,3,19,media
1493,529,22860000,381,0,4,49.61,60000.0,381,767.9903245313444,2018-05-08,5,2,8,media
1562,163,15840000,264,0,5,51.76,60000.0,264,510.0463678516229,2018-09-11,9,3,11,media
1559,485,31650000,216,0,4,52.94,146527.77777777778,216,408.0090668681526,2018-08-09,8,3,9,media
1484,238,18000000,300,0,4,36.41,60000.0,300,823.9494644328482,2018-05-04,5,2,4,media
1494,352,23550000,160,0,3,49.38,147187.5,160,324.0178209801539,2018-05-02,5,2,2,media
1497,452,20220000,223,0,4,42.08,90672.64573991032,223,529.9429657794677,2018-06-07,6,2,7,media
1481,481,4680000,156,0,1,38.61,30000.0,156,404.040404040404,2018-05-08,5,2,8,media
1484,380,28030000,355,0,4,46.41,78957.74647887323,355,764.9213531566473,2018-03-31,3,1,31,media
1498,245,6160000,88,0,5,41.9,70000.0,88,210.0238663484487,2018-08-02,8,3,2,media
1511,304,21840000,273,0,4,46.43,80000.0,273,587.9819082489769,2018-08-28,8,3,28,media
1494,448,55220000,689,0,6,58.59,80145.13788098693,689,1175.968595323434,2018-07-24,7,3,24,media
1493,304,239840000,2021,0,15,58.77,118673.92380009896,2021,3438.829334694572,2018-06-01,6,2,1,media
1484,277,25920000,324,0,5,33.4,80000.0,324,970.0598802395208,2018-04-01,4,2,1,media
1552,489,11040000,138,0,6,54.76,80000.0,138,252.00876552227905,2018-07-21,7,3,21,media
1558,513,10080000,84,0,1,33.87,120000.0,84,248.0070859167405,2018-09-27,9,3,27,media
1486,89,9960000,83,0,2,51.88,120000.0,83,159.9845797995374,2018-04-02,4,2,2,media
1484,194,9900000,198,0,2,37.64,50000.0,198,526.0361317747078,2018-04-01,4,2,1,media
1493,169,11850000,237,0,4,57.25,50000.0,237,413.9737991266376,2018-05-22,5,2,22,media
1483,513,59400000,596,0,4,64.09,99664.42953020136,596,929.9422686846622,2018-04-19,4,2,19,media
1484,250,78720000,1968,0,10,41.65,40000.0,1968,4725.090036014406,2018-04-03,4,2,3,media
1571,247,960000,24,0,1,60.0,40000.0,24,40.0,2018-10-21,10,4,21,media
1558,513,13740000,140,0,1,56.45,98142.85714285714,140,248.0070859167405,2018-10-17,10,4,17,media
1556,546,17400000,116,0,4,33.72,150000.0,116,344.0094899169632,2018-09-06,9,3,6,media
1576,344,101850000,691,0,7,37.09,147395.07959479015,691,1863.0358587220271,2018-10-08,10,4,8,media
1493,485,29740000,206,0,4,36.01,144368.93203883496,206,572.0633157456263,2018-05-09,5,2,9,media
1553,165,9280000,116,0,2,44.62,80000.0,116,259.97310623039,2018-10-25,10,4,25,media
1566,163,2820000,47,0,3,39.17,60000.0,47,119.98978810314016,2018-10-09,10,4,9,media
1483,442,12720000,162,0,2,36.65,78518.51851851853,162,442.01909959072304,2018-04-11,4,2,11,media
1554,338,26450000,529,4,4,55.63,50000.0,525,950.9257594822938,2018-09-04,9,3,4,media
1554,453,36960000,924,0,8,44.44,40000.0,924,2079.207920792079,2018-08-14,8,3,14,media
1481,396,27400000,274,0,4,48.93,100000.0,274,559.9836501124055,2018-04-05,4,2,5,media
1482,513,42350000,427,0,3,58.57,99180.32786885246,427,729.0421717602868,2018-03-30,3,1,30,media
1563,489,3520000,44,0,3,40.37,80000.0,44,108.99182561307904,2018-09-25,9,3,25,media
1493,304,84000000,989,0,8,52.94,84934.27704752274,989,1868.1526256139027,2018-05-22,5,2,22,media
1499,210,13120000,164,0,6,39.61,80000.0,164,414.0368593789448,2018-07-06,7,3,6,media
1485,152,3400000,85,0,1,37.95,40000.0,85,223.9789196310935,2018-04-28,4,2,28,media
1556,165,1960000,49,0,2,40.83,40000.0,49,120.00979671809944,2018-09-04,9,3,4,media
1484,50,23150000,463,0,6,43.35,50000.0,463,1068.0507497116494,2018-04-24,4,2,24,media
1493,195,13040000,163,0,7,58.21,80000.0,163,280.0206150146023,2018-07-19,7,3,19,media
1578,381,9480000,316,0,4,46.47,30000.0,316,680.008607703895,2018-10-23,10,4,23,media
1484,350,17400000,174,0,2,39.19,100000.0,174,443.990813983159,2018-03-23,3,1,23,media
1484,513,59460000,573,0,4,60.7,103769.6335078534,573,943.986820428336,2018-04-26,4,2,26,media
1484,166,19005000,543,0,4,57.16,35000.0,543,949.9650104968508,2018-05-08,5,2,8,media
1493,183,19480000,487,0,2,51.81,40000.0,487,939.9729781895386,2018-05-01,5,2,1,media
1576,262,41950000,841,0,6,43.8,49881.09393579073,841,1920.0913242009133,2018-10-06,10,4,6,media
1482,524,37950000,267,0,7,56.93,142134.83146067415,267,468.9970138766907,2018-04-19,4,2,19,media
1575,489,30650000,225,0,10,45.18,136222.22222222222,225,498.00796812749,2018-10-26,10,4,26,media
1495,344,49000000,434,0,4,41.02,112903.2258064516,434,1058.0204778156997,2018-05-24,5,2,24,media
1482,524,34950000,233,0,7,35.79,150000.0,233,651.0198379435597,2018-03-22,3,1,22,media
1484,513,59300000,594,0,4,62.92,99831.64983164983,594,944.055944055944,2018-04-05,4,2,5,media
1484,396,41150000,469,0,3,50.43,87739.87206823028,469,930.0019829466588,2018-04-11,4,2,11,media
1554,312,24800000,315,0,8,40.38,78730.15873015873,315,780.0891530460624,2018-08-23,8,3,23,media
1497,187,17200000,430,0,6,48.1,40000.0,430,893.9708939708939,2018-05-08,5,2,8,media
1572,453,8440000,211,0,2,38.36,40000.0,211,550.0521376433785,2018-10-23,10,4,23,media
1493,524,8560000,113,0,5,44.31,75752.21238938053,113,255.02143985556307,2018-07-07,7,3,7,media
1498,452,3280000,41,0,1,58.57,80000.0,41,70.00170735871608,2018-09-25,9,3,25,media
1554,163,164110000,1402,0,11,44.12,117054.20827389444,1402,3177.697189483228,2018-07-15,7,3,15,media
1485,73,28180000,408,0,4,56.75,69068.62745098039,408,718.9427312775331,2018-04-03,4,2,3,media
1481,518,14880000,216,0,5,57.6,68888.88888888889,216,375.0,2018-04-05,4,2,5,media
1556,448,107270000,726,0,8,45.86,147754.82093663912,726,1583.0789358918448,2018-08-20,8,3,20,media
1558,513,11040000,113,0,1,45.56,97699.11504424778,113,248.02458296751536,2018-10-03,10,4,3,media
1554,485,108300000,725,0,8,65.73,149379.3103448276,725,1102.9971093868858,2018-08-02,8,3,2,media
1484,304,105600000,705,1,8,56.63,149787.2340425532,704,1244.9231855906764,2018-04-15,4,2,15,media
1554,485,73800000,492,0,7,54.42,150000.0,492,904.0793825799338,2018-08-05,8,3,5,media
1483,73,77560000,1108,0,7,63.57,70000.0,1108,1742.9605159666507,2018-05-22,5,2,22,media
1482,489,23360000,292,0,12,42.41,80000.0,292,688.5168592313133,2018-04-21,4,2,21,media
1559,72,6120000,53,0,1,52.48,115471.69811320756,53,100.9908536585366,2018-08-31,8,3,31,media
